lat,lon,name,admin1,admin2,cc
65.277527,-14.382281,Miðhús við Eyvindará,fornminjar,„Miðhús voru áður í þjóðbraut og þar var einn fyrsti áningarstaður ferðamanna á Héraði. Verslunarleið Héraðsmanna bæði á Seyðisfjörð og Eskifjörð lá þar um garð. Á Miðhúsum hefur verið rekið gallerí og listasmiðjan Eik s/f síðan 1975. Þar er unnið úr íslensku hráefni. Þar var skorin út eftirlíkingin af Valþjófsstaðahurðinni sem nú er fyrir kirkjunni í Fljótsdal. Sigfús Sigfússon þjóðsagnaritari kenndi sig við Eyvindará. hið næsta Miðhúsum. og er minnisvarða um hann að finna niður við þjóðveg 93. Á Miðhúsum fannst gangsilfursjóður sem talin er frá víkingaöld 1985 og þótti merkur fornleifafundur.“,THX56VJ9UZ
64.9865,-18.586667,Miðja Íslands,hraun.  jarðminjar.   útsýni.  vörður,Árið 2005 reiknuðu Landmælingar Íslands út og staðsett miðju landsins með því að nota strandlínu IS 50V gagnagrunnsins. Punkturinn er skammt norðan við Hofsjökul. austan undir Illviðrahnjúkum og ekki fjarri því að vera miðja vegu í loftlínu á milli skálanna Laugafells og Ingólfsskála. (1) Í janúar 2009 beitti Ferðaklúbburinn 4x4x sér fyrir því að steinn með áletruðum  skildi var reistur á miðjunni. (2),7G1PER9SHN
64.134933,-18.77565,Miðmorgunsalda,útsýni,Hringsjáin var sett upp af sjálfboðaliðum í Ferðafélagi Íslands en félagið hefur haft forgöngu um uppsetningu á a.m.k. 15 hringsjám vítt og breitt um landið. Markmiðið með verkefninu er að auðvelda fólki að læra nöfn fjalla og annarra kennileita (1). Af Miðmorgunsöldu. sem er eyktarmark frá Tjarnarkoti. er útsýni yfir allt innanvert vatnasvæði Veiðivatna (2).,GVYLJNMBT4
65.509506,-19.29615,Miklabæjarkirkja,kirkjur,„Miklabæjarkirkja er í Miklabæjarprestakalli í Skagafjarðarprófastsdæmi. (...) Fyrstu heimildir geta um kirkju og prest í Miklabæ í tíð Sturlunga árið 1234. þegar Kolbeinn ungi lét vega þar Kálf Guttormsson og Guttorm djákna. son hans.  Næstu heimildir um kirkjuna eru í Örlygsstaðabardaga árið 1238. Á Örlygsstöðum. skammt frá. var mikill bardagi. þegar Sighvatur Sturluson og Sturla Sighvatsson. sonur hans. mættu þar Kolbeini unga og Gissuri Þorvaldssyni. Bardaganum lauk með sigri Kolbeins og Gissurar en Sighvatur og Sturla féllu báðir. Eftir að þeir féllu flýðu margir úr liðinu í kirkjuna á Miklabæ og flestir fengu grið.“ Á Miklabæ stendur nú kirkja sem byggð var árið 1973. en hún er yngsta lúterska kirkjan í Skagafirði.,EB6RDAFYCT
64.817841,-22.573299,Miklaholtskirkja,kirkjur,„Miklaholtskirkja er í Staðarstaðarprestakalli í Snæfellsnes- og Dalaprófastsdæmi. Bærinn Miklaholt er kirkjustaður og fyrrum prestssetur í Miklaholtshreppi. Elzti máldagi kirkjunnar. líklega frá 1181. er enn til. Katólsku kirkjurnar á staðnum voru helgaðar Jóhannesi skírara og útkirkja var á Rauðamel ytri frá 1645. Kirkjan. sem nú stendur á Fáskrúðarbakka. var vígð 1936 og Miklaholtskirkja lögð af. Prestssetrið var jafnframt flutt að Söðulsholti. Mörgum fell þessi ráðstöfun illa. svo að Magnús Sigurðsson. bóndi í Miklaholti. hafði forgöngu fyrir byggingu kirkju úr steinsteypu 1945. Hún var vígð 28. júlí 1946. Turninn og forkirkjan voru reist 1961. Kristján Gíslason var yfirsmiður. Fáskrúðarbakkasöfnuður á og rekur kirkjuna. Í henni eru margir góðir gripir.“,NZFA47153B
65.702217,-19.580938,Miklavatn,fuglar.  dýralíf,Miklavatn í Borgarsveit er stöðuvatn í Skagafirði. sem liggur skammt fyrir innan botn fjarðarins að vestanverðu. Vatnið liggur samhliða Vestari-Héraðsvötnum. er aflangt og mjókkar heldur til norðurs. Úr norðurendanum er afrennsli í Vötnin. Kallast það Víkin og þar norðan við er suðurendi Alexandersflugvallar (1). Svæðið einkennist af votlendi með miklu fuglalífi og var friðlýst árið 1977. Óheimilt að fara um svæðið frá 15. maí til 1. júlí vegna fuglaverndunar (2). Skráðar athugasemdir: Engin akvegur að vatninu. aðgengi frekar erfitt. ekki göngustígar með vatninu eða gönguleiðir innan svæðis. skurðir og blaut svæði yfir að fara (flóar og mýrlendi). (3),RJMHTFBGZ4
65.66687,-18.085699,Minjasafnskirkjan,kirkjur,Minjasafnskirkjan stendur sunnarlega í Fjörunni. einum elsta bæjarhluta Akureyrar. en þar tóku lágreist timburhús að rísa á þriðja áratug 19. aldar. „Hana byggði Þorsteinn Daníelsson frá Skipalóni. (f. 1796 d. 1882) sem var afkastamikill byggingarmeistari og einn þekktasti kirkjuforsmiður 19. aldar. (...) Kirkjan var upphaflega byggð á Svalbarði austan megin Eyjafjarðar árið 1846. (...) Árið 1965 fékk stjórn minjasafnsins á Akureyri heimild til að veita henni viðtöku og var þá ákveðið að gera við hana og flytja hana á grunn gömlu Akureyrarkirkjunnar (1863-1943). Eftir miklar viðgerðir var kirkjan vígð á ný 10. desember 1972 og hefur síðan gegnt tvíþættu hlutverki sem safngripur og guðshús.“,GA9CXT2KDV
65.759941,-23.451521,Minningarkapella Jóns Sigurðssonar,kirkjur. sögur og sagnir. minnismerki,„Á Hrafnseyri við Arnarfjörð er fæðingarstaður Jóns Sigurðssonar forseta. Þar er starfrækt safn sem helgað er minningu hans og má þar m.a. sjá margar myndir úr lífi og starfi Jóns og eiginkonu hans. Ingibjargar Einarsdóttur. Fæðingarbær Jóns Sigurðssonar hefur einnig verið endurgerður og er hluti af safninu. sem og minningarkapella hans“ (1). Minningarkapella Jóns Sigurðssonar var vígð af Sigurbirni Einarssyni 3. ágúst 1980 (2).,24GC9BMR6X
63.789879,-18.050335,Minningarkapella um Jón Steingrímsson /Kapellan á Kirkjubæjarklaustri,sögur og sagnir.  kirkjur.  minnismerki.  byggingalist,„Kapellan er í Kirkjubæjarklaustursprestakalli í Skaftafellsprófastsdæmi. Hún var vígð 17. júní 1974 í tilefni 1100 ára Íslandsbyggðar. Ákveðið var að reisa þessa minningarkapellu árið 1966 á 175. ártíð séra Jóns. Hún var reist litlu austan við hinn forna kirkjugrunn. sem margir álíta hinn elzta hérlendis (...) Séra Jón Steingrímsson liggur grafinn í kirkjugarðinum og legsteinn á gröf hans. fimmstrendur blágrýtisstuðull. Hann var sóknarprestur. þegar Skaftáreldar gengu yfir. Eldrit hans er bezta heimild um þessar náttúruhamfarir. Margir samtímamanna hans töldu. að hann hefði stöðvað hraunrennslið í farvegi Skaftár vestan Systrastapa með kröftugri prédikun í kirkjunni á Klaustri 20. júlí 1873. Hún hefur síðan verið kölluð Eldmessan.“,BT1D4X9VA2
64.535652,-21.922508,Minnismerkið Brák,útilist,„Brákin er minnismerki um Þorgerði brák. ambátt Skallagríms og fóstru Egils. Talið er að Þorgerður hafi fengið viðurnefni sitt af þeim starfa sínum að elta skinn. þ.e. gera skinn mjúkt með því að draga það fram og aftur í gegnum hring eða boga úr horni. Verkfærið hét einmitt brák. Listaverkið er eftir Bjarna Þór Bjarnason og var reist árið 1997.“ Þar nærri er Brákarklettur. „þar sem Brák steypti sér til sunds. á æðisgengnum flótta undan Skallagrími. Nú er brú yfir sundið. yfir Brákarsund.“,ZNB5GYDRXL
65.170158,-22.383732,Minnismerki um Bjarna frá Vogi,sögur og sagnir. minnismerki,Vogur er í Dalabyggð. „Bjarni var fæddur 13. október 1863 í Miðmörk undir Eyjafjöllum. Foreldrar hans voru sr. Jón Bjarnason og Helga Árnadóttir. Faðir Bjarna var prestur í Skarðsþingum 1873-1991. bjó þá lengst af í Vogi.“ Bjarni varð dósent í latínu og grísku við Háskóla Íslands 1915 og gegndi því starfi til æviloka og var að auki þingmaður Dalamanna 1908-1926. „Auk ljóðagerðar og annarra ritstarfa var hann afkastamikill þýðandi. (...) Við Bjarna frá Vogi voru lengi vel kenndir vindlar sem voru framleiddir af Sigarenhandel A. Van Zanten í Hollandi.“ Bjarni lést 18. júlí árið 1926.,LVDJ3URC5P
65.395714,-20.947521,Minnismerki um drukknaða sjómenn á Hvammstanga,útilist.  minnismerki,Á fallegri lóð. rétt við höfnina á Hvammstanga er staðsett minnismerki til að minnast sjómanna sem drukknað hafa við störf sín úti á hafi. Blómsveigur er lagður að minnismerki þessu á degi sjómanna ár hvert.,NBM8UGSCH3
65.594322,-20.903564,Minnismerki um Guðmund Bergþórsson kvæðamann,útilist. minnismerki,Minnisvarði um Guðmund Bergþórsson. rímnaskáld að Stöpum á Vatnsnesi. var afhjúpaður 4. september 2010. en hann er talinn fæddur á þeim bæ. Það var Páll Guðmundsson á Húsafelli sem hjó í steininn. en hann var tekinn er úr fjörunni fyrir neðan Stapa.,YHU6GXDN9F
66.162323,-23.248465,Minnismerki um mesta sjóslys Íslandssögunnar,sögur og sagnir.  minnismerki,Minnismerki um mesta sjóslys Íslandssögunnar er staðsett í Bolungarvík. „Slysið varð í miðri seinni heimsstyrjöld. 5. júlí árið 1942. en þá sigldi skipalestin QP-13 inn í belti tundurdufla sem Bretar höfðu sett niður norður af Aðalvík á Vestfjörðum. Í skipalestinni voru fjögur bandarísk. eitt breskt og eitt rússneskt skip og fórust um 240 manns. en 250 var bjargað við erfiðar aðstæður. Áhöfn á litlu frönsku herskipi bjargaði 180 manns og má það teljast eitt mesta björgunarafrek Íslandssögunnar.“,M6GNJ9YLF4
65.509331,-20.606516,Minnismerki um Skáld Rósu,útilist. minnismerki,"Minnismerki um Skáld-Rósu (einnig þekkt sem Vatnsenda-Rósa) var afhjúpað við Vatnsenda í Vesturhópi árið 2010 í tilefni af 155 ára dánardegi hennar. „Rósa Guðmundsdóttir. Vatnsenda-Rósa. fæddist á Ásgerðarstöðum í Hörgárdal 23. desember árið 1795. Ýmsar lausavísur hennar urðu fljótt þjóðkunnar og eru enn alþekktar. Flestar þekktustu vísur hennar eru samsafn sem ganga jafnan undir nafninu Vísur Vatnsenda-Rósu og eru þær oftast sungnar við íslenskt þjóðlag sem Jón Ásgeirsson útsetti. (...) Er hún grafin í kirkjugarðinum á Núpi. (1)“

Húnvetnskar konur komu fyrir legsteini við leiði hennar í Efra-Núpskirkjugarði árið 1965 (2).",4TB7D6S5RX
65.753448,-14.826318,Minnismerki um Vopnfirðinga sem fóru til Vesturheims,minnismerki,Vesturferðir höfðu mikil áhrif á Vopnafjörð og eru mikilvægur hluti af sögu bæjarins (1). „Í garðinum framan við Kaupvang stendur minnisvarði um þá Vopnfirðinga sem fóru til Vesturheims. Línur úr ljóði Stephans G. Stephanssonar. Úr Íslendingadags ræðu. eru letraðar á steininn“ (2).,U5JKYS67CP
65.667374,-18.084194,Minnisvarðar um framtíðina - innbærinn,útilist,Minnisvarðar um framtíðina eru verk eftir Brynhildi Þorgeirsdóttur sem staðsett eru við Drottningartjörn. austan við Nonnahús. „Árið 1995 var félögum í Myndhöggvarafélaginu í Reykjavík boðið að vera með sýningu á Listasumri á Akureyri. Um var að ræða útisýningu þar sem listamaðurinn valdi sér staðsetningu innan vissra marka bæjarins. Listakonunni hefur á ferðum sínum um heiminn fundist áhugavert að skoða hvers konar minnisvarða sem fólk kýs að reisa ástvinum sínum og ættingjum og hefur listakonan skoðað kirkjugarða á sama hátt og hún skoðar listasöfn. Til að undirstrika að verkið „Minnisvarðar um framtíðina“ hefði ekkert með dauðann að gera gaf listakonan verkinu þetta heiti.“,KJD4X3MFN6
65.23085,-14.081115,Minnisvarði í Neðri Staf,fossar.  stuðlar.  gil og gljúfur.  minnismerki.  þekktar gönguleiðir.  útsýni,Minnisvarði um Þorbjörn Arnoddsson sem fyrstur hélt uppi reglubundnum áætlanaferðum yfir Fjarðarheiði (1). Minnisvarðinn er í um 300 m hæð og þaðan er tilkomumikið útsýni út Seyðisfjörð og yfir kaupstaðinn. Minnisvarðinn er einnig endapunktur gönguleiðar sem kallast Fossastígur og hefst í hjarta Seyðisfjarðarbæjar og liggur meðfram Fjarðará. Einnig er hægt að byrja hjá minnisvarðanum og enda í miðbænum. „Fjölskrúðugur gróður. lækir. fossar og fögur fjallasýn prýðir þessa notalegu gönguleið“ sem er um 4.5 km að lengd (2). Skráðar athugasemdir: Staðurinn er viðkvæmur. viðkvæmur gróður í næsta umhverfi minnisvarða. sérstaklega á syðri bakka árinnar. Bílastæði er þröngt. (3),YJTBKUZVEH
65.338226,-20.203159,Minnisvarði um Bríeti Bjarnhéðinsdóttur,sögur og sagnir. minnismerki,Þann 28. júní 2007 afhjúpaði Kvenréttindafélag Íslands minnisvarða um Bríeti Bjarnhéðinsdóttur. „Minnisvarðinn er staðsettur á fæðingarstað hennar að Haukagili í Vatnsdal. A-Húnavatnssýslu. Kvenréttindafélag Íslands ákvað að minnast Bríetar með þessum hætti á aldarafmæli félagsins en félagið var stofnað árið 1907 á heimili Bríetar Bjarnhéðinsdóttur og var hún fyrsti formaður félagsins og gegndi þeirri stöðu í 20 ár. Auk þess var Bríet ein fjögurra kvenna sem voru fyrstar kosnar inn í bæjarstjórn Reykjavíkur árið 1908. Einnig var Bríet fyrst íslenskra kvenna til að halda opinberan fyrirlestur árið 1887.“,S2XY3Z6TLJ
65.458298,-22.184031,Minnisvarði um Gest Pálsson,útilist. útsýni,Minnisvarði um Gest Pálsson skáld var reistur í Reykhólasveit árið 1991. Verkið sem er rúmlega þriggja metra hár blágrýtisdrangur eftir Þóri Barðdal myndhöggvara er staðsett veginn í alfaraleið. Gestur Pálsson fæddist að Miðhúsum í Reykhólasveit. 25. september 1852 og dó í Kanada 19. ágúst 1891. Gestur Pálsson aðhylltist raunsæisstefnuna og eru margar sögur hans „frábærar og hafa þær verið þýddar á fjölda þjóðtungna og má nefna tvær sögur sem flestir þekkja. en það eru sagan af Uppreisninni á Brekku og Kærleiksheimilið.“,3P4KLMCXRD
65.449707,-22.203926,Minnisvarði um Jón Thoroddsen,útilist,Fallegt minnismerki um Jón Thoroddsen. skáld. sýslumann og ættföður Thoroddsen-ættarinnar. sem hafði áhrif á samfélagið (1.2.3). „Jón Thoroddsen fæddist á Reykhólum árið 1818 og var sonur hjónanna Þórðar Þóroddssonar beykis og Þóreyjar Gunnlaugsdóttur. Hann lauk stúdentsprófi frá Bessastaðaskóla og síðar lagaprófi frá Hafnarháskóla. Um tíma gegndi hann herþjónustu í Danaher. Jón var um árabil sýslumaður í Barðastrandarsýslu og bjó lengst af í Haga á Barðaströnd en frá 1861 og til dauðadags var hann sýslumaður í Borgarfjarðarsýslu og bjó á Leirá í Leirársveit. Hann andaðist tæplega fimmtugur að aldri árið 1868“ (3). Rétt hjá er falleg kirkjugarðshleðsla sem nýbúið er að lagfæra og hlaða (1).,7V9JKG4ZEL
65.588623,-22.109324,Minnisvarði um Matthías Jochumsson,útilist. minnismerki,„Að Skógum er minnismerki um Matthías. lágmynd eftir Helga Gíslason og bautasteinn úr stuðlabergi úr Vaðalfjöllum. Á fótstallinn eru rituð kvæði Matthíasar sem tengjast æskuslóðunum. (...) Þar fæddist þjóðskáldið Matthías Jochumsson árið 1835 og átti þar heimili til 11 ára aldurs hjá foreldrum sínum. Hann stundaði síðan ýmis störf. aðallega sjómennsku og sveitavinnu. en einnig verslunarstörf í Flatey. Í Latínuskólann komst hann loks 24 ára gamall. Eftir Matthías liggja ritverk eins og leikritið Skugga-Sveinn og hann samdi þjóðsöng Íslendinga.“,FL1UEHG96R
66.06823,-22.442139,Minnisvarði um Sigvalda Kaldalóns,útilist. minnismerki. útsýni,Skjaldfönn - Minnisvarði um Sigvalda Kaldalóns. tónskáld og lækni. var afhjúpaður 31. ágúst 1999 á Seleyri í Kaldalóni við Ísafjarðardjúp. „Minnisvarðinn er eftir Pál Guðmundsson á Húsafelli og sýnir hliðarmynd af Sigvalda við flygilinn sem hann fékk að gjöf frá sveitungum sínum árið 1919. (...) Sigvaldi bjó á bænum Ármúla rétt sunnan Kaldalóns og starfaði þar sem héraðslæknir á árunum 1910 -­ 1921“ (1). Áhugaverður minnisvarði og skemmtilegur áningarstaður með frábært útsýni yfir leirurnar í Kaldalóni. Mórillu og að Drangajökli (2).,8SR3L4AHTB
65.701279,-21.681936,Minnisvarði um Stefán frá Hvítadal,sögur og sagnir.  fjörur.  minnismerki.  þekktar gönguleiðir.  útsýni,Sigurður snikkari og kirkjusmiður Sigurðsson og Guðrún Jónsdóttir fluttu niður í víkina í Hólmavík og byggðu sér nýjan bæ töluvert utar. á túnbletti sem Ásgeir hafði byrjað að rækta. „Þarna bjuggu þau í fjögur ár og þar fæddist sonur þeirra hjóna. Stefán skáld frá Hvítadal. þann 16. október 1887. Hann getur því kallast einn af fyrstu innfæddu Hólmvíkingunum. Minnisvarði um Stefán var reistur nærri fæðingarstað hans árið 1990.“,PUD3EH2FVB
65.688759,-18.081339,Mitt á milli nálægðar og endalausrar fjarlægðar,útilist,Mitt á milli nálægðar og endalausrar fjarlægðar er verk eftir Kristinn E. Hrafnsson. Það er staðsett „fyrir framan fiskvinnslu Samherja við Hjalteyrargötu. þar sem áður var Útgerðarfélag Akureyringa. 1995. Gjöf bæjarstjórnar Akureyrar til Útgerðarfélags Akureyringa hf. á hálfrar aldar afmæli félagsins 26. maí 1995.“,XGTKM1UFN4
65.451813,-20.792603,Mígandi,fossar,Fossinn Mígandi fellur í Miðtungulæk rétt áður en hann sameinast Klambraá sem liðast niður Ormsdal á austanverðu Vatnsnesi. Um er að ræða mjög fallegan foss sem liðast niður sléttan fjallavegg (1). Í Ormsdal er að finna friðlýstar minjar um býlið Ormsstaði sem þar áður stóð (2).,TSFHBUEVL7
